,Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3637,3671,0.05,0.785,0.165,0.9703,0.015176310203969479,0.06402396410703659,0.920799732208252,B000FDKQC4,A1M5YCQ2BPI6ES,Dane Mom,0,0,4,1311033600,A break from allergy baking from scratch,"These muffins will not win any prizes for flavor.  I agree with other reviewers that the aftertaste is somewhat bitter and compared to (at least what I remember of) real muffins with sugar, gluten, eggs, butter, and that other good stuff they are quite fine.<br /><br />I do not eat gluten, derivatives of sugar cane, eggs, soy, dairy, corn . . . I could go on but you get the idea.  In order to use this mix I had to make substitutions and was delighted with what tastes like a treat to me.  Aside from the fact that I don't have to measure out three kinds of flour to make something from scratch, the best thing about these muffins is the texture.  Texture is a challenge absent gluten, sugar, and eggs, and I found this to be very much like how I remember muffins.  The bits of dried apple make these chewy and kind of weirdly so.<br /><br />Overall, I am pleased with my purchase."
3638,3672,0.027,0.761,0.213,0.9284,0.004552068654447794,0.02504260651767254,0.9704053401947021,B000FDKQC4,A2QVGY1M5JHPCQ,Mom of 3,0,0,5,1310688000,Very good mix!,"I have 2 children with food allergies, so I have to use egg, milk and butter substitutions for these muffins, and it works well.  I add a little more sugar to the mix and top the muffins with a brown sugar and pecan mixture before I bake them.  All my kids love them!  You can top with just brown sugar if you cannot have or do not like pecans.  I love these muffins as well!"
3639,3673,0.023,0.825,0.153,0.9201,0.01699703373014927,0.1399223357439041,0.8430805802345276,B000FDKQC4,A1S3FOL5FXJN4J,"Qbrozen ""dmbrosen""",0,0,4,1308873600,Good and GLUTEN FREE,"Folks who are comparing this to Hodgson's blueberry muffin mix obviously don't require gluten-free products (since the blueberry are whole wheat muffins). If, like me, you require gluten free, this is a great product. This is the first flavorful GF baked good I have stumbled upon. Very simple and quick to make. Like all GF products, they are pretty dense in the end, but the apples make for a nice addition and they fill you up. Personally, I added a bit more ""sugar"" (xylitol) than the recipe calls for. Next batch, I will also add some fresh apples and extra cinnamon. My only complaint is that you get so little out of the box (makes 6 small muffins)."
3640,3674,0.04,0.759,0.201,0.9921,0.29008111357688904,0.38098233938217163,0.3289365768432617,B000FDKQC4,A14DFCE6FVU07L,FLRoss,0,0,1,1303948800,So many mixed reviews..,"I was really excited and surprised when I found this mix in my local Wal Mart. Given it was a good price, I figured Id give it a shot.... before I whipped up a batch I figured Id do a little investigating to see if there was any input/ suggestions on the mix. WOW. Is everyone using the same mix or what? Reviews from ""its great"" to ""its horrible""..like a total 50/50 split. SOOOooo, before  I wasted a bunch of money on products to whip up a batch and see for myself, I figured Id simply open the packae up and take a taste to the mix, all on its own.... ummmmm, yeah. It TOTALLY has a pretty strong bitter after taste. :/ And , like another reviewer, I had figured this mix would be adequately sweet enough for me and not need any extra sweetener (I dont like things very sweet, at all) but its DEF not. As I re read the ingredients I realized there isnt ANY sugar/sweetener in this mix so, youd def NEED to add sweetening. But, overall, I dont even plan on taking this mix that far. Im pretty certain that adding sugar wont take that aftertaste away. Thats an issue with the flour mix and no amount of sugar is going to make that go away..... Id strongly suggest avoiding this mix.... I hope the company works on this mix. It has good elements to it (I like the fact you can determine how sweet youd want it and the apple pieces are pretty tasty) and I think it COULD be really tasty."
3641,3675,0.151,0.716,0.133,-0.2167,0.8522912859916687,0.12620677053928375,0.02150188758969307,B000FDKQC4,A375GR2OPLFFA3,Charlottean,0,0,1,1301184000,Nasty,"If I could, I would give it zero stars.  I am not a picky eater, but this mix did not rise (can you say hockey puck), was extremely bitter, and not sweet even with the recommended amount of sweetener added.  Save your money."
3642,3676,0.0,0.733,0.267,0.9712,0.0019100200152024627,0.01125903706997633,0.9868309497833252,B000FDKQC4,AJX17AN9W63J3,River City Carole,0,0,5,1300060800,Great muffins!,"These muffins were very good made according to the recipe on the box, but when I changed the recipe a little, by substituting almond milk for the 2% milk, and extra virgin olive oil for the butter, they were great!  Next time, I am going to try adding some grated carrots and not adding the sugar.  Thank you Hodgson Mill for a wonderful gluten free product."
3643,3677,0.094,0.836,0.07,-0.4576,0.7811483144760132,0.18573540449142456,0.03311631828546524,B000FDKQC4,AH31XYG7O0QOH,A. Clark,0,0,1,1298592000,Simply Nasty,"I bought this because I have celiac disease and was really craving some muffins.  I am not a health nut, I just can't eat gluten.  With that said, this is nasty.  It calls for very little sugar, I figure for the health nuts, so I simply added more sugar since it said to sweeten to taste.  Even with extra sugar, it leaves an extremely bitter taste in your mouth.  I would rather pass on muffins than ever taste something like this again.  On a positive note, the muffins do stay together and look like muffins and if you try the product and dislike it, you can mail in the bottom of the box and your purchase price for a refund."
3644,3678,0.119,0.827,0.054,-0.7267,0.9172975420951843,0.0728464275598526,0.009856099262833595,B000FDKQC4,AH464UPNU7MV,Jade Wyatt,0,0,2,1290384000,Probably would be better to make something like this from scratch,"I concur with previous reviewers in that these muffins have such a bitter taste! I also bake often and I'm certain it wasn't me. My gluten-eating husband didn't like them either. They were also dense.<br />If you are looking for an apple cinnamon flavor and need a mix, you might be better off using Pamela's Baking Mix (which is awesome!) and adding apples and cinnamon to it. The muffin recipe is on the back of the Pamela bag.<br />In conclusion, I don't recommend these; they were really disappointing."
3645,3679,0.018,0.798,0.184,0.9923,0.013353509828448296,0.08940886706113815,0.8972375988960266,B000FDKQC4,A5VGK2YSW8NKK,chucklor2,0,0,4,1289260800,Very good for a store bought mix,"My family really liked these muffins.  I also made them while on vacation at my sister's house, and her family loved them.  I just got back from a Bible study full of pretty picky eaters, and they all said they were good.  They're usually pretty honest about how the gluten-free food I take tastes, even telling me once that some store-bought cookies I took tasted like cardboard.<br /><br />I did notice a VERY SLIGHT bitter aftertaste, but it was not too bad.  I think next time I make these I may take the advice of one other reviewer and add a grated apple for that extra touch.  Oh, and I only added 3 TBS of sugar and think they were really good, as did everyone else who ate them.  I'm sure that if you add even more sugar, the slight aftertaste could disappear altogether.<br /><br />I just went to the Hodgson Mills website and saw that they did recently change the formulation to this mix, so maybe that improved the aftertaste.  This mix does not have garbanzo flour.  They use sorghum instead, now.  I did not make these as muffins.  I found that one box is perfect for 2 mini loaves, which I prefer to muffins.  Very good.  I will continue to make these when I need something fast and don't have time to make it from scratch.<br /><br />Oh, and to the poster who asked about gluten free pasta, Tinkyada makes a great brown rice pasta."
3646,3680,0.078,0.797,0.125,0.7406,0.006528024561703205,0.04791128262877464,0.9455606937408447,B000FDKQC4,A1YS4K7EZYNA2S,S. Markowitz,0,0,5,1265846400,YUMMY!!!,"I recently discovered that I have sensitivities to dairy and wheat, so I have been trying gluten free products.  I knew about Hodgson Mill because of their Oat Bran hot cereal, which is really good and soothes my tummy.  Consequently, I ordered Hodgson Mill gluten free pancake and waffle mix, as well as their apple cinnamon muffin mix.  Both have proven delicious.  Even my husband, who is not gluten sensitive, loves the pancakes.  I made waffles from the apple cinnamon mix this morning, and they were really good and very filling.  Not sure if the formulation has changed since the previous negative reviews, but I have no complaints, and I am very picky.  I just wish Hodgson Mill products were more readily available in our local stores.  If anyone has tried their gluten-free pasta, please post because Lundberg's rice pasta left a lot to be desired.<br /><br />Thanks!"
3647,3681,0.0,0.544,0.456,0.925,0.0012451382353901863,0.007822689600288868,0.9909321069717407,B000G33MVK,A3GT2TSW3PJCSJ,"Michael Stowell ""Big Mike""",0,0,5,1289001600,Great Product!,Woeber's Hot & Spicy Mustard is oh so good!  I'll buy another case when this gone.  Makes a great gift as well!
3648,3682,0.0,0.459,0.541,0.9476,0.0014990423806011677,0.007078611291944981,0.9914223551750183,B000G33MVK,AZV26LP92E6WU,"M. Hammond ""ColemanFlGuy""",0,0,5,1262217600,Woeber's Sandwich Pal Hot & Spicy Mustard,It is great! I like it alot. Great price too. I think it is delicious. Top quality product in my opinion.
3649,3683,0.042,0.842,0.116,0.5705,0.00922100804746151,0.0397108756005764,0.951068103313446,B000G33MVK,A2LZKUARB5Y8C2,Phlogiston,0,0,5,1168300800,Woeber's makes a great product.,"This is a nice mustard for sandwiches, potato salad, corned beef, roast beef or hot dogs.  I have yet to find a single Woeber product that I do not like.  They are all tasty.  I am glad to see that their distribution range has grown over the past ten years."
3650,3684,0.055,0.679,0.266,0.8883,0.0015649368287995458,0.010752839036285877,0.9876821637153625,B000ER1DIM,A3QKRWHSU1A98S,Blue Skies,4,4,5,1244073600,My daughter's first word was cracker,I started giving these to my daughter when she was 9 months.  She loved them so much her first word was cracker (while signing more)!  They dissolve in her mouth so I don't have to worry about choking.  And they are healthy too.  I highly recommend it.
3651,3685,0.048,0.952,0.0,-0.1779,0.7009405493736267,0.2707231640815735,0.028336208313703537,B000ER1DIM,A2RERXI7RH3CIA,Rebecca P. Baron,3,3,5,1249344000,A favorite,We have to hide these boxes and pull them out when our one year-old daughter won't eat anything else.  She will always eat these.  Her brother and sister are always sneaking and eating them too.
3652,3686,0.0,1.0,0.0,0.0,0.040777307003736496,0.34487736225128174,0.6143453121185303,B000ER1DIM,A2WZKMNZG42JQM,Thomas A. Redinger,1,1,5,1294876800,All she ever wants to eat,My little girl will ask for these crackers day and night.  Bought a pkg of 6 and have used up 4 real quick.  I will be back for more very soon.
3653,3687,0.0,0.665,0.335,0.9904,0.0022520909551531076,0.017735512927174568,0.9800123572349548,B000ER1DIM,AQF2SMXB950D9,Aurora Dawn,1,1,5,1275868800,Graham crackers good enough for Mommy to eat too!,"I LOVE these graham sticks.  They dissolve well and are super yummy (yes, I have eaten quite a few of them:).  I think they taste better than any other graham cracker I've tried, and they're organic to boot.  As far as sugary snacks go, they have pretty healthy ingredients. I like pretty much everything I've tried from Earth's best.  For those of you interested in how they're sweetened they contain organic invert syrup, organic evaporated can juice, and organic honey.  They don't have anything ""scary"" in them like maltodextrin or other such sweeteners.  Just vitamins and natural, organic products."
3654,3688,0.085,0.695,0.22,0.5411,0.0057388124987483025,0.09109282493591309,0.9031683802604675,B000ER1DIM,A13A0EE7L3YZNB,"Ms. Timpani Treat-puckett ""timpani""",1,1,5,1170806400,My Baby and Toddler Love These,And they are good for them! With whole wheat flower and no high fructose corn syrup like a lot of other crackers.
3655,3689,0.0,0.681,0.319,0.9575,0.0023253816179931164,0.00776309659704566,0.9899114966392517,B000ER1DIM,A29E5XZG57S090,Mnmmorris,0,0,5,1343520000,Great,My 1 year old loves these! Great snack! I've tried to find these at my stores and can't seem to get them very often. Love that they are organic and my one year old loves that Elmo is on the box!
3656,3690,0.0,0.701,0.299,0.9408,0.0034651977475732565,0.014814418740570545,0.9817203283309937,B000ER1DIM,AHPHSRL0OJ2JU,appleinlove,0,0,5,1329436800,Yummy and clean,"I love these snacks because they are whole grain and organic. I also love the fact that they do not spill everywhere out of the snack cup like cheerios. I have also noticed that they do not leave a lot of crumbs, which makes Mommy happy."
3657,3691,0.11,0.651,0.239,0.7172,0.1911027431488037,0.45841342210769653,0.35048389434814453,B000ER1DIM,A14I86SK59DIX,ginabi,0,0,4,1327190400,organic honey grahams,"I bought these for my  grandbabies because they are earths best and organic. They like them,but not as well as the cinnamon ones. I tried them,thought they tasted kind of like dirt."
3658,3692,0.0,0.674,0.326,0.9274,0.0014646793715655804,0.01053030975162983,0.9880049824714661,B000ER1DIM,A14I86SK59DIX,ginabi,0,0,5,1327190400,organic graham crackers,Bought these for my grandbabies and they love them. I love them because they are organic. Only the best for my little guys. My big guys even snack on them.
3659,3693,0.034,0.725,0.241,0.9915,0.3370240330696106,0.40559113025665283,0.2573848068714142,B000ER1DIM,A2AVZ267P631Q2,Dinah,0,0,1,1320883200,Taste and smell were intolerable.,"I bought these graham sticks based on their excellent reviews and having purchased Earth's Best organic vanilla cookies, had high hopes for a healthy snack to serve my kids.  Needless to say, I should have purchased one box at the grocery store first before committing to 6 boxes through Amazon (which you are unable to return -even unopened boxes- since this is a food item).  The crackers smelled strange even before tasting them.  My 5 year old turned up her nose and refused to eat them anymore after trying a few.  I wish I could describe the taste, but it would be really hard.  It may sound strange for an organic food, but it was almost like a faint chemical smell.  At best, I can say that they weren't anything like a regular graham cracker flavor (even as an organic option they should have a better taste).  My 2 year old did eat some of them without complaint, so I am hoping she will tolerate them through 6 boxes so I feel like I did not waste my money.  Good price, but definitely test one box first to see if you like them."
3660,3694,0.0,0.518,0.482,0.9323,0.0012043011374771595,0.008604228496551514,0.9901914596557617,B000ER1DIM,A2Y1NAULT5YJUI,Lookingforabargain,0,0,5,1316390400,Great taste!,"15 month old loves to eat them on the go! They seem great for a healthy, quick, and easy snack!"
3661,3695,0.0,0.711,0.289,0.9147,0.001164152636192739,0.008033663965761662,0.9908022284507751,B000ER1DIM,A2GHJ0X7M3Y2DY,chibbi,0,0,5,1313971200,Great snack,My daughter loves these snacks and so does everyone else. I try to feed my daughter organic stuff and I'm so glad that Earth's Best makes a variety of snacks that she can have.
3662,3696,0.0,0.559,0.441,0.9817,0.0013003472704440355,0.006026896182447672,0.9926727414131165,B000ER1DIM,ARMWDL7R5KDBO,J. Lombardi,0,0,5,1311638400,Great Healthy Snack,This is a very good snack that I feel great about offering my 10 month old.  She can easily  pick up the small pieces and definitely enjoys the apple cinnamon taste.  My 5 year old loves them as well!  I would definitely recommend these to anyone with small (or larger) kids.  :)
3663,3697,0.0,0.67,0.33,0.8842,0.0012473816750571132,0.008888153359293938,0.9898644089698792,B000ER1DIM,A2PNG5VJ3JEUFT,Jenna,0,0,5,1309910400,Perfect for little toddler hands,These are the only organic grahams I can find for a reasonable price.  We LOVE these and Amazon makes them a perfect affordable snack for my toddlers.
3664,3698,0.0,0.618,0.382,0.9025,0.002674421528354287,0.014526634477078915,0.9827989935874939,B000ER1DIM,A197RI85FZUIDX,ShopperGirl,0,0,5,1280016000,Little ones like them...and NO SOY!,"These are great crackers.  My little guy likes them a lot and best of all, they don't contain any soy or dairy!"
3665,3699,0.125,0.812,0.063,-0.4162,0.47923964262008667,0.4235074818134308,0.09725292026996613,B000ER1DIM,A18GKCC69KPR51,Norman Girard,0,26,2,1243036800,Well,"I really didn't notice Elmo on the package? These are for kids more than adults. Nothing wrong with flavor, but priced for kids that scream alot."
3666,3700,0.048,0.878,0.073,0.6273,0.2703707814216614,0.338273823261261,0.3913554251194,B00113XJQW,AG3TDPB8GFE4L,"Paba ""electronicnutt""",11,12,5,1236038400,"OMG, What a life saver","I have a pure breed GSD and had problems for years with upset stomach, eating grass and throwing up bile in the morning and then would not eat as her stomach was too upset.  It finally dawned on me that due to throwing up bile in the am was that the food was not staying with her.  I even tried feeding her before going to bed at night and still did not work.  I tried Evo and I could not believe the change.  She does not get us up at night to go outside.  She was having 3-4 bowel movements every day and now she has 1 or sometimes 2.  I have had her on the Evo large bites for almost a year now and she has not been sick once.  It is the higher protein in this food that stays with her longer and has made all of our lives so much better.  Thank you, thank you EVO!!!"
3667,3701,0.041,0.757,0.202,0.9833,0.049009524285793304,0.22985269129276276,0.7211378216743469,B00113XJQW,A3FMLCPRTRM8KG,"Jane Schacher ""bird lover""",10,11,5,1231372800,So worth it!,"We have a Golden Retriever and had been feeding him the Wellness dog food.  He ate it begrudgingly so we decided to find something else.  I read the ingredients on the Evo red meat and was really impressed.  I gawked at the price but decided cheaper dog food isn't really a bargain if your dog won't eat it or get any enjoyment out of it.  The first time we fed it to him he pretty much inhaled it- and will literally go sit by the bag and look at it like it might just open if he stares at it hard enough!  I agree with the first reviewer that loose stools are a factor but believe with time that will clear up.  He is just so happy that we will keep on buying it for him, although I wish the price were a little more reasonable."
3668,3702,0.063,0.857,0.08,0.3828,0.0689472034573555,0.24720783531665802,0.6838449835777283,B00113XJQW,ATIFO1JHBA8BQ,Ellie A. Creek,5,5,5,1225324800,Great Food!,I have been feeding my GSD the red meat formula for about 6 months and all I can say is WOW. Before I started him on this food he had problems with skin allergies and being picky about food. Although the price for this food is a little daunting it is worth the price! You feed about half the amount you normally would since its so nutrient dense so one bag lasts us almost a month where a bag of purina would last us about 2 weeks. His skin allergies also cleared up in about month and his coat has never looked better and the dandruff is gone too. The only down side is when you first switch over it can cause some loose stools-but it gets better once their digestive system gets adjusted. All in all if you can afford to feed them EVO its well worth the investment!
3669,3703,0.091,0.788,0.121,0.6004,0.045772235840559006,0.18197079002857208,0.7722570300102234,B00113XJQW,A2MV3M8QBSDIJI,"CJA ""halcyongfx""",3,3,5,1243209600,Best food for your best friend,"When I got my dog I did a lot of research regarding dog food and dog food ingredients. There are high quality dog foods like this one out there, but you probably won't find them in regular supermarkets. While this food may be more expensive than other dog foods, it is well worth it. Innova Evo is one of the foods that were NOT affected by the recall. Also, the ingredients are healthier, and don't have high wheat/grain content or nasty additives.<br /><br />My Doberman used to have a lot of dandruff and had some skin problems. Also her poop was really mushy, almost diarrhea. When I finally switched her to Innova Evo Red Meat I'd wished I'd done it sooner. She doesn't need to eat quite as much, and her coat is beautiful! No more dandruff problems and her skin is great."
3670,3704,0.018,0.782,0.2,0.9517,0.0057874699123203754,0.061584122478961945,0.9326283931732178,B00113XJQW,A3F120PNA8NI9L,"Ginger Mulvale ""koiwolf""",5,6,5,1234224000,Happy Danes,We have two Great Danes and it is very hard for us to keep the weight on them.<br /><br />EVO is the first dog food that both of them enjoys.  I dearly enjoy not having to chase them down and make sure that they eat.<br /><br />I have also notice that our older Dane is more active since he has been eating EVO. We feed them a mixture of the Innova EVO Red Meat and Innova EVO Large Bite Dry Dog Food.
3671,3705,0.023,0.891,0.086,0.8765,0.016815314069390297,0.20234991610050201,0.7808347940444946,B00113XJQW,A1O4RJJ80W44EM,"NGriewahn ""scoobymg47""",0,0,5,1349308800,Perfect for the sporting dog,"I have a 2 1/2 year old 60 pound German wirehair pointer.  We feed this food during hunting season due to his increased metabolic needs.  He burns so many calories, he eats 8 cups of this food a day (with zeal).  We use the large bites to help keep the tarter and plaque off of his teeth (and to slow his eating).  Due to the high quality of this food, he can keep up his energy, keep his weight up, and recover more quickly from scrapes/bumps from running the field.  Our vet's exact words were, ""Your dog is an example of perfect health.""  You may think the price on this food is high, but it is worth it.  You get what you pay for.  Also, consider the canned version of this food.  It is a nice way to feed/hydrate a dog after a long day hunting - just give them an hour to settle down first.  On a side note, we feed Diamond Naturals Beef and Rice in the off season.  We have no digestive issues transitioning from one to the other (we switch over a period of a few weeks)."
3672,3706,0.048,0.88,0.072,0.5078,0.32627421617507935,0.4097110629081726,0.26401475071907043,B00113XJQW,A116H21PUM9HC8,M. Evans,0,0,5,1341532800,Excellent nutrition,"Complete, protein-based nutrition.  My dogs love this...although I'm not sure the pibble actually tastes it, she inhales it so fast.  ;)<br /><br />Regarding the other users who have had diarrhea issues:  My gastro-picky GSD (is that a word? I think other GSD owners will understand!) has had this as well.  Initially, I overfed this food, thinking that he needed to be eating the same amount as he had been eating the other stuff.<br />You feed MUCH less of this product.  It is nutrient-dense, and not all filler like other foods.  If you over-feed, you increase the risk of unpleasant side effects.<br /><br />It's a bit pricey, and I haven't broken down the cost per day, but since you feed less it might be competitive with other brands if someone was inclined to ""run the numbers""."
3673,3707,0.014,0.779,0.207,0.9738,0.0034131277352571487,0.028600186109542847,0.9679866433143616,B00113XJQW,A32V4TT1ZJVY2G,Sam,0,0,5,1325808000,No more shedding,My wife switched our dogs to this food about 4 months ago and she has virtually gone from vacuuming daily to once a week.  The dogs hardly shed at all anymore. No more brushing needed and their coats are very soft and shiny.  We have used other grain free foods previously and liked them but this one is definitely the best we have tried.  It's pricey but we are able to feed them 1/2 of what we were using on the other foods and still maintain the same weight.  This food is well worth the price and the dogs love it.
3674,3708,0.0,0.781,0.219,0.7645,0.0019052138086408377,0.01940404437482357,0.9786907434463501,B00113XJQW,A2SC2HXXFRQFLY,J. LOPEZ,0,0,5,1272326400,DOG FOOD,"This was a new food for my dog, and he seems to have adjusted very well to this product. Thank you, and I wish there were more coupons available for this item."
3675,3709,0.184,0.675,0.141,-0.8088,0.17871516942977905,0.18446466326713562,0.6368201971054077,B0045IK1CK,ALX2OS5SE4278,Jackie,5,5,5,1311465600,Delicious!!,"My husband and I are not coffee drinkers, but we love hot chocolate. We hated the time it took to heat up the water,and the mess the dry mix sometimes makes. We saw that the Keurig coffee maker did other things like hot chocolate and tea, liked that it was almost instant hot water, and bought one. I ordered another brand of hot chocolate k-cup, and absolutely hated it. It had a weird almost metallic taste that was not sweet or chocolately. I was worried I wasted my money on a maker I would never use. I decided to try another brand and purchased the Cafe Escapes Dark Chocolate Cocoa, and we absolutely love it! It is sweet and chocolately without being too bitter(which is why I originally steered away from the dark chocolate). I fully recommend this product!!"
3676,3710,0.0,0.945,0.055,0.4019,0.9397728443145752,0.054057374596595764,0.006169834639877081,B0045IK1CK,A1KC79UOBQUXAH,Shannon Schokora,2,2,1,1322352000,Artificial taste,"These cups are artifically sweetened with sucralose - I didn't realize until I tried one, and ended up with a little bit of a headache, which made me check the ingredient list - it isn't noted on the front of the box.  They definitely have an artificial taste, I would not buy them again."
3677,3711,0.0,0.87,0.13,0.7304,0.011609249748289585,0.2150295078754425,0.7733612060546875,B0045IK1CK,A35OY2ASP1MP5M,Lyn Barr,2,2,3,1317340800,"""Diet"" treat","I'm dieting, and I use these as a ""treat"" to myself, when I'm craving chocolate.  I usually brew one of these & one of my coffee K-cups (either plain or hazelnut).<br /><br />For 60 calories, it's not a bad way to satisfy a chocolate craving when you're on a ""calorie-budget!"""
3678,3712,0.122,0.607,0.271,0.7829,0.0021239996422082186,0.015557857230305672,0.9823181629180908,B0045IK1CK,A1GJ95L66DTUN8,Jeffrey Rothman,1,1,5,1308441600,Yummy Dark Chocolate,Even my kids like this. They are always asking for hot cocoa. Its not too sweet and very chocolaty. It is not super high in sugar or calories so its a great little treat. Enjoy!
3679,3713,0.024,0.934,0.042,0.1901,0.707611620426178,0.24131892621517181,0.05106940492987633,B0045IK1CK,AW3ICG16VADMT,D. Latt,2,3,1,1303689600,Awful,"This Hot cocoa is the nastiest tasting instant cocoa I've ever had. I know it's not going to taste like the real thing, but after just three cups I can't bring myself to finishing the box. I think I'll just throw them out. Our k-cup machine is about a month old and the coffee flavors we've tried are all fine so we wanted to try the cocoa. The first try was very watery so I thought the cup size needs to be reduced. This results in just a sweeter cup of hot water. Stick with coffee."
3680,3714,0.105,0.895,0.0,-0.4023,0.9421058893203735,0.05164249613881111,0.006251656450331211,B0045IK1CK,A1BCDNEGJC7DA3,"M. Henry ""RHSMoe""",0,0,2,1348012800,Aftertaste,"These have an artificial sweetener aftertaste. Not pleasant. I would not purchase them again. This the first Kcup hot chocolate I've tried, I'll keep looking."
3681,3715,0.0,0.895,0.105,0.3257,0.9756421446800232,0.021435456350445747,0.0029224620666354895,B0045IK1CK,A1XE7G8F6KGBXX,Val,0,0,1,1340582400,Taste like muddy water maybe because it is out of date!?!,This product tastes like muddy water maybe because it is out of date!?!  I don't know but I'll not buy this again.
3682,3716,0.052,0.677,0.272,0.7961,0.003046422963961959,0.013407387770712376,0.9835461378097534,B0045IK1CK,A21CZIJ7LXR1A1,"Olinda ""Steady Shopper""",0,0,4,1334102400,Another YUMMY!,"Good tasting and the pricing is pretty good. It's always sold out on Keurig.com, so I come here to make this purchase, I love Dark Chocolate! Reason for 4 stars, the pricing isn't great but it's okay."
3683,3717,0.0,0.844,0.156,0.6341,0.009123541414737701,0.03644286468625069,0.9544335603713989,B0045IK1CK,A1ZRLUPGSR3MXK,"Jean Williams ""fjw""",0,0,5,1333238400,GREAT PRODUCT!!!!,This is a wonderful Dark Chocolate flavor.  Much deeper flavor than the Milk Chocolate.  The Milk Chocolate is good but does not have this deep flavor.  Will be buying this again.!!!
3684,3718,0.046,0.927,0.027,-0.3421,0.26742082834243774,0.6152734160423279,0.11730573326349258,B0045IK1CK,A37WRS6GFVU478,Steve C.,0,0,5,1333065600,Bad reviewers need to stir,"The hot chocolate K-Cups don't work like the coffe K-Cups.  The coffee K-Cups have a screen inside the cup to keep the coffee grounds in the K-Cup, it also makes the last drop of liquid to fall into your cup as much coffee as the first drip.  These Cafe Escape Hot Cocoa K-Cups don't have a screen the chocolate powder empties out of the K-Cup as fast as it can, so that the last amount of water to come out of the Keurig is mostly water and it sits on the top of your cup.  So STIR it before drinking it, otherwise all you taste is the sweetener.  Also these K-Cups are made for 8 oz serving size, so use the appropriate cup size for your taste."
3685,3719,0.084,0.833,0.083,-0.0018,0.9584049582481384,0.03792297840118408,0.0036719762720167637,B0045IK1CK,A1V0NDCMAXYQHN,Berger,0,0,2,1330300800,Watery,These were a little disappointing. The hot chocolate is very watery and the flavor is a bit strange...kind of plastic tasting. Haven't been able to find a good brand of hot chocolate for keurig
3686,3720,0.0,0.859,0.141,0.6597,0.026703856885433197,0.17713983356952667,0.7961563467979431,B0045IK1CK,A32HA9IME9E88V,Margret Schmidt,0,0,1,1325462400,Try Grove Square instead,"After trying several of these k-cups, we threw the rest of the box away.  It only ever created flavorless brown water.  We then tried the Grove Square dark chocolate cocoa k-cups, and were much happier."
3687,3721,0.033,0.703,0.263,0.9371,0.00403594458475709,0.023950966075062752,0.9720130562782288,B0045IK1CK,A15GU5QRYM2SP6,Candace Smith,0,0,5,1321056000,Dark chocolate cocoa,"This seems to be the best brand that I have tried.  Others have been very weak in flavor, but not htis one.  I would truly recommend this for Moms who have small children and need the hot chocolate after playing in the snow.  Grab the marshmellows and enjoy!  Grammie Smith (6 grandkids)"
3688,3722,0.057,0.851,0.092,0.7277,0.11361290514469147,0.4146134555339813,0.4717736840248108,B0045IK1CK,A343AFAT1JZQTY,MuxDux,0,0,2,1320364800,Sure puts the chalk in chalkolate,"Sure to be a hit with chalk-a-holics everywhere, from first sip to last this product suggests its European heritage deep in the chalk mines of southern France.<br /><br />Some seem to be making a case for it only having 60 calories, but the Keurig Chai Latte only has 70, and that product actually tastes pretty good.<br /><br />I have yet to find a Keurig-compatible hot chocolate that stands up to plain old Swiss Miss, scooped from a tub or a foil packet. And Swiss Miss isn't that great to begin with, although it sure is cheaper than this stuff.<br /><br />I wonder if the size of the Keurig capsule limits the amount of cocoa and powdered milk that can be put into a cup, so what ends up there has to be strong and highly compromised."
3689,3723,0.202,0.697,0.101,-0.4367,0.933179497718811,0.05893487110733986,0.007885661907494068,B0045IK1CK,A3I4I3TEMSAO42,christine,0,0,3,1318464000,Cafe Escapes Dark Choloate hot cocoa,This product is not sweet enough for me and tastes better with marshmellows already in the cup while brewing. Watery texture was a disappointment.
3690,3724,0.0,0.816,0.184,0.9932,0.04062338545918465,0.18537364900112152,0.7740029096603394,B0045IK1CK,A13T0V3LHOTHDL,"E. Treants ""tree""",0,0,5,1317427200,Absolutely Delicious,"This is a much better Hot Chocolate than some of the reviews would have you believe.  My wife does NOT drink coffee (calls it ""Yuck"") and I am very particular about my coffee, BUT we agree that this is an absolutely delightful hot chocolate.  I use a medium cup size setting and it seems to be the best one for this brew.  This chocolate comes in as a not so close second to some of the great hot chocolates we have had while traveling Europe, however this did save us airfare. But this is not at all bad for an instant cup of pleasure.  Adding marshmallows or topping with whipped cream would take it over the top.<br /><br />If you are one of the ones who wants to throw yours away, please send my way.  I will get rid of them for you.  Thanks!)<br /><br />I got this product directly from Keurig as one of my two free when I registered my new brewer and purchased two.  Could not beat that price here, but at normal prices, this is the deal.<br /><br />From the package: 60 Calories, 2g fat, 11g Carbohydrate, 1g Fiber, 7 G sugar, 1g protein.  Ingredients: Sugar, Alkalized Cocoa powder, creamer (and all of those ingredients, etc."
3691,3725,0.126,0.821,0.053,-0.7241,0.8867148756980896,0.09717956185340881,0.016105597838759422,B0045IK1CK,AYSMMOBT0G9BY,boonepharm,0,0,1,1317081600,Seriously???,"This one has a major problem. It's waaaay too watery, even at the recommended settings. The chocolate flavor is okay, and it's not overly sweet (although it still isn't great dark chocolate flavor). The really issue is that there isn't any creaminess, and adding milk only dilutes the flavor even more. Blech! I'll pass, and I'm throwing the rest of the box out."
